InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,Total,NetTotal
532315,SKU_1981,Backpack,14,"2020-01-05 15:00:00",12.16,70672.0,Norway,0.2,"Bank Transfer",12.57,Apparel,In-store,"Not Returned",FedEx,Amsterdam,Medium,167.44,154.87
336584,SKU_1053,Notebook,26,"2020-01-05 17:00:00",7.36,90743.0,Germany,0.05,paypall,29.14,Apparel,In-store,"Not Returned",UPS,London,Low,190.06,160.92
148984,SKU_1279,"White Mug",9,"2020-01-05 21:00:00",71.63,10961.0,Belgium,0.47,"Bank Transfer",19.95,Apparel,In-store,"Not Returned",UPS,London,High,640.44,620.49
220151,SKU_1056,"Wireless Mouse",37,"2020-01-06 00:00:00",91,33058.0,Italy,0.42,paypall,11.14,Apparel,In-store,"Not Returned","Royal Mail",Paris,High,3351.46,3340.32
788519,SKU_1308,Notebook,40,"2020-01-06 08:00:00",94.43,62272.0,"United States",0.29,paypall,10.59,Apparel,In-store,"Not Returned","Royal Mail",Rome,Low,3765.6,3755.01
112666,SKU_1907,T-shirt,12,"2020-01-06 12:00:00",98.82,63965.0,Germany,0.25,paypall,5.34,Apparel,In-store,"Not Returned",FedEx,Rome,High,1182.84,1177.5
400804,SKU_1342,"Desk Lamp",40,"2020-01-06 13:00:00",45.27,58575.0,France,0.08,paypall,21.25,Apparel,In-store,"Not Returned",UPS,Berlin,Low,1807.6,1786.35
894824,SKU_1666,"Office Chair",4,"2020-01-06 20:00:00",52.48,60989.0,Spain,0.37,paypall,29.12,Apparel,In-store,"Not Returned",DHL,London,High,208.44,179.32
475713,SKU_1314,"Wall Clock",26,"2020-01-06 22:00:00",11.49,83421.0,France,0.21,"Credit Card",18.94,Apparel,Online,"Not Returned",DHL,Paris,Medium,293.28,274.34
589570,SKU_1733,"Wall Clock",40,"2020-01-07 04:00:00",16.31,72722.0,Italy,0.3,"Credit Card",6.51,Apparel,Online,"Not Returned",DHL,Paris,Medium,640.4,633.89
150015,SKU_1470,Backpack,11,"2020-01-08 04:00:00",83.63,78931.0,France,0.35,"Credit Card",10.51,Apparel,Online,"Not Returned",DHL,London,Low,916.08,905.57
731347,SKU_1143,"Office Chair",47,"2020-01-08 07:00:00",5.68,20524.0,"United Kingdom",0.49,paypall,28.5,Apparel,In-store,"Not Returned",DHL,Paris,Medium,243.93,215.43
210687,SKU_1205,"Office Chair",13,"2020-01-08 09:00:00",89.57,92943.0,Portugal,0.47,"Credit Card",8.81,Apparel,Online,"Not Returned",UPS,Rome,High,1158.3,1149.49
542296,SKU_1447,Headphones,45,"2020-01-09 03:00:00",56.42,GUEST,Germany,0.42,"Bank Transfer",25.27,Apparel,Online,Returned,UPS,Berlin,Medium,2520,2494.73
752664,SKU_1198,"Office Chair",3,"2020-01-09 20:00:00",91.96,87303.0,"United States",0.49,"Credit Card",14.46,Apparel,In-store,"Not Returned",FedEx,Berlin,Low,274.41,259.95
717075,SKU_1979,"White Mug",33,"2020-01-09 23:00:00",45.68,26578.0,Netherlands,0.48,paypall,13.9,Apparel,In-store,"Not Returned",FedEx,London,Medium,1491.6,1477.7
599046,SKU_1146,"White Mug",30,"2020-01-10 03:00:00",45.35,65807.0,Belgium,0.24,"Credit Card",26.7,Apparel,In-store,"Not Returned",FedEx,Rome,Low,1353.3,1326.6
121959,SKU_1756,"Office Chair",40,"2020-01-10 05:00:00",68.35,59504.0,Australia,0.2,"Credit Card",10.7,Apparel,In-store,"Not Returned",UPS,Paris,Medium,2726,2715.3
637833,SKU_1832,"Blue Pen",11,"2020-01-10 10:00:00",38.46,96110.0,Portugal,0.06,"Credit Card",11.19,Apparel,Online,"Not Returned",DHL,Paris,Low,422.4,411.21
161087,SKU_1827,"Office Chair",6,"2020-01-10 14:00:00",60.02,58309.0,"United Kingdom",0.27,"Bank Transfer",15.49,Apparel,Online,"Not Returned",FedEx,London,High,358.5,343.01
539792,SKU_1629,"Wall Clock",31,"2020-01-10 19:00:00",72.68,17586.0,Germany,0.47,"Bank Transfer",25.65,Apparel,Online,"Not Returned",UPS,Berlin,High,2238.51,2212.86
582690,SKU_1020,"Wireless Mouse",19,"2020-01-11 02:00:00",96.33,79860.0,Netherlands,0.14,paypall,26.75,Apparel,Online,Returned,FedEx,Rome,High,1827.61,1800.86
691460,SKU_1767,T-shirt,20,"2020-01-11 04:00:00",44.66,38192.0,Portugal,0.33,"Credit Card",24.92,Apparel,Online,Returned,DHL,Berlin,Medium,886.6,861.68
840976,SKU_1759,T-shirt,15,"2020-01-11 05:00:00",80.11,53285.0,France,0.26,paypall,29.05,Apparel,In-store,"Not Returned",UPS,Rome,Medium,1197.75,1168.7
913168,SKU_1469,"Desk Lamp",20,"2020-01-11 09:00:00",33.33,16844.0,Portugal,0.43,paypall,25.47,Apparel,In-store,"Not Returned",UPS,Rome,High,658,632.53
531839,SKU_1793,Headphones,5,"2020-01-11 15:00:00",44.21,98008.0,Belgium,0.29,"Bank Transfer",11.91,Apparel,Online,"Not Returned",UPS,London,Medium,219.6,207.69
842452,SKU_1982,"Office Chair",29,"2020-01-11 21:00:00",86.01,52913.0,Spain,0.09,"Credit Card",7.07,Apparel,Online,"Not Returned",UPS,Amsterdam,Medium,2491.68,2484.61
225657,SKU_1098,"USB Cable",14,"2020-01-11 23:00:00",74.32,88985.0,Netherlands,0.38,"Credit Card",28.76,Apparel,In-store,"Not Returned","Royal Mail",Paris,Medium,1035.16,1006.4
580671,SKU_1002,Backpack,18,"2020-01-12 02:00:00",63.78,17819.0,France,0.2,paypall,13.67,Apparel,Online,"Not Returned",UPS,London,Low,1144.44,1130.77
209751,SKU_1485,T-shirt,42,"2020-01-12 07:00:00",6.7,21894.0,Portugal,0.19,"Bank Transfer",17.74,Apparel,In-store,"Not Returned",DHL,Rome,Medium,273.42,255.68
792517,SKU_1816,"Desk Lamp",43,"2020-01-12 10:00:00",20.85,97126.0,Netherlands,0.3,"Bank Transfer",27.64,Apparel,In-store,"Not Returned",FedEx,Paris,High,883.65,856.01
468452,SKU_1660,"Desk Lamp",20,"2020-01-12 12:00:00",83.7,38443.0,Italy,0.45,"Credit Card",29.97,Apparel,In-store,"Not Returned","Royal Mail",Rome,Low,1665,1635.03
455528,SKU_1206,"Blue Pen",40,"2020-01-12 20:00:00",28.45,38196.0,Sweden,0.38,paypall,27.06,Apparel,In-store,"Not Returned",FedEx,Berlin,Medium,1122.8,1095.74
411955,SKU_1416,Notebook,26,"2020-01-13 01:00:00",60.87,14482.0,"United States",0.49,paypall,29.8,Apparel,In-store,"Not Returned","Royal Mail",London,Low,1569.88,1540.08
184896,SKU_1595,"Office Chair",2,"2020-01-13 12:00:00",18.11,87362.0,Australia,0.31,paypall,9.28,Apparel,Online,"Not Returned",UPS,Amsterdam,Medium,35.6,26.32
757162,SKU_1974,"Wireless Mouse",10,"2020-01-13 19:00:00",85.27,34037.0,Portugal,0.21,"Bank Transfer",9.91,Apparel,In-store,"Not Returned",FedEx,Berlin,Medium,850.6,840.69
925816,SKU_1272,Notebook,22,"2020-01-13 22:00:00",52.22,67413.0,Sweden,0.28,paypall,16.02,Apparel,In-store,"Not Returned",UPS,London,Medium,1142.68,1126.66
408987,SKU_1664,"Desk Lamp",2,"2020-01-14 05:00:00",77.17,48088.0,Italy,0.39,"Credit Card",19.29,Apparel,In-store,"Not Returned",UPS,Rome,Low,153.56,134.27
207512,SKU_1059,"USB Cable",4,"2020-01-14 08:00:00",50.17,41490.0,Germany,0.1,"Credit Card",6.11,Apparel,Online,"Not Returned","Royal Mail",Amsterdam,High,200.28,194.17
570587,SKU_1170,"Wireless Mouse",21,"2020-01-14 10:00:00",86.65,GUEST,Netherlands,0.04,"Bank Transfer",28.08,Apparel,Online,"Not Returned","Royal Mail",MAIN,High,1818.81,1790.73
478480,SKU_1152,Backpack,1,"2020-01-15 09:00:00",4.46,60315.0,Netherlands,0.08,paypall,28.32,Apparel,Online,"Not Returned",DHL,Rome,Medium,4.38,-23.94
601157,SKU_1272,"USB Cable",3,"2020-01-15 12:00:00",23.94,69513.0,Spain,0.24,"Credit Card",19.59,Apparel,Online,"Not Returned","Royal Mail",Rome,Medium,71.1,51.51
837378,SKU_1078,Backpack,41,"2020-01-15 18:00:00",23.32,GUEST,Spain,0.26,paypall,22.68,Apparel,Online,"Not Returned",UPS,Paris,High,945.46,922.78
867836,SKU_1326,T-shirt,9,"2020-01-15 20:00:00",5.75,77866.0,Norway,0.21,"Bank Transfer",25.84,Apparel,Online,"Not Returned",DHL,Paris,High,49.86,24.02
759347,SKU_1485,T-shirt,19,"2020-01-16 12:00:00",14.31,22500.0,Germany,0.25,"Bank Transfer",7.87,Apparel,Online,"Not Returned",FedEx,Rome,Low,267.14,259.27
539430,SKU_1870,Notebook,19,"2020-01-16 15:00:00",88.51,35264.0,Germany,0.48,"Credit Card",26.57,Apparel,In-store,"Not Returned",UPS,Rome,Low,1672.57,1646
930496,SKU_1231,"White Mug",11,"2020-01-16 18:00:00",91.13,67790.0,Portugal,0.45,"Credit Card",29.4,Apparel,Online,"Not Returned",DHL,Amsterdam,High,997.48,968.08
356687,SKU_1541,"Wireless Mouse",13,"2020-01-16 19:00:00",10.29,96397.0,Netherlands,0.05,paypall,12.01,Apparel,Online,"Not Returned",FedEx,London,Low,133.12,121.11
381974,SKU_1467,Notebook,9,"2020-01-17 00:00:00",40.76,96502.0,Sweden,0.33,"Credit Card",10.95,Apparel,In-store,"Not Returned",UPS,Paris,High,363.87,352.92
500109,SKU_1475,"Office Chair",45,"2020-01-17 01:00:00",59.5,GUEST,Spain,0.38,paypall,15.3,Apparel,Online,Returned,DHL,MAIN,High,2660.4,2645.1
573125,SKU_1722,Backpack,4,"2020-01-17 03:00:00",89.81,79290.0,Netherlands,0.31,"Bank Transfer",20.4,Apparel,In-store,"Not Returned",UPS,London,High,358,337.6
979611,SKU_1520,Headphones,6,"2020-01-17 17:00:00",60.25,79470.0,Netherlands,0.45,"Credit Card",17.49,Apparel,Online,"Not Returned",UPS,Paris,Medium,358.8,341.31
145714,SKU_1605,Headphones,28,"2020-01-17 20:00:00",71.78,66936.0,Sweden,0.02,paypall,29.01,Apparel,Online,"Not Returned",DHL,London,Medium,2009.28,1980.27
405628,SKU_1129,"White Mug",40,"2020-01-18 03:00:00",73.8,12606.0,Spain,0.33,"Bank Transfer",16.38,Apparel,Online,"Not Returned",UPS,Paris,High,2938.8,2922.42
511927,SKU_1451,"Office Chair",20,"2020-01-18 11:00:00",11.79,GUEST,Netherlands,0.44,paypall,7.49,Apparel,In-store,"Not Returned",DHL,Rome,Medium,227,219.51
748307,SKU_1407,"Wall Clock",46,"2020-01-18 18:00:00",15.65,99093.0,Germany,0.22,paypall,20.66,Apparel,In-store,Returned,DHL,Rome,Low,709.78,689.12
477812,SKU_1617,"Wireless Mouse",12,"2020-01-18 21:00:00",60.08,GUEST,France,0.09,"Bank Transfer",7.12,Apparel,Online,Returned,"Royal Mail",MAIN,Low,719.88,712.76
613758,SKU_1151,T-shirt,22,"2020-01-19 06:00:00",55.49,95395.0,France,0.21,"Credit Card",25.58,Apparel,Online,"Not Returned",DHL,London,Medium,1216.16,1190.58
156958,SKU_1805,"Office Chair",39,"2020-01-19 16:00:00",2.24,75974.0,Italy,0.02,paypall,13.49,Apparel,In-store,"Not Returned",UPS,Rome,High,86.58,73.09
182074,SKU_1968,Backpack,12,"2020-01-19 17:00:00",55.08,43428.0,Netherlands,0.5,paypall,10.01,Apparel,Online,Returned,FedEx,Rome,Medium,654.96,644.95
855073,SKU_1328,T-shirt,36,"2020-01-19 19:00:00",5.06,87635.0,Australia,0.24,"Bank Transfer",7.91,Apparel,Online,"Not Returned",UPS,Rome,Low,173.52,165.61
467654,SKU_1262,"Wireless Mouse",34,"2020-01-20 03:00:00",32.73,44086.0,Spain,0.19,paypall,24.42,Apparel,Online,"Not Returned","Royal Mail",London,Low,1106.36,1081.94
335362,SKU_1660,"Wireless Mouse",23,"2020-01-20 08:00:00",38.77,36587.0,Norway,0.3,"Credit Card",6.86,Apparel,In-store,"Not Returned",FedEx,Paris,High,884.81,877.95
897079,SKU_1080,Notebook,23,"2020-01-20 11:00:00",46.85,94757.0,France,0.24,"Credit Card",20.14,Apparel,In-store,"Not Returned",FedEx,Berlin,High,1072.03,1051.89
764076,SKU_1700,"Blue Pen",22,"2020-01-20 12:00:00",83.39,34344.0,Sweden,0.09,paypall,18.69,Apparel,Online,"Not Returned",FedEx,Berlin,Low,1832.6,1813.91
320984,SKU_1780,"Blue Pen",22,"2020-01-20 16:00:00",25.85,62337.0,Belgium,0.03,paypall,26.12,Apparel,Online,"Not Returned",DHL,Amsterdam,Medium,568.04,541.92
701863,SKU_1387,Notebook,24,"2020-01-20 21:00:00",51.24,46614.0,France,0.19,paypall,29.51,Apparel,Online,"Not Returned",DHL,Paris,Medium,1225.2,1195.69
749150,SKU_1341,Backpack,32,"2020-01-21 08:00:00",35.96,90417.0,Portugal,0.08,paypall,9.52,Apparel,Online,"Not Returned",UPS,Amsterdam,Low,1148.16,1138.64
330229,SKU_1072,"Office Chair",29,"2020-01-21 09:00:00",41.44,19243.0,Norway,0.21,"Credit Card",11.55,Apparel,In-store,"Not Returned",UPS,London,Low,1195.67,1184.12
750429,SKU_1883,"Blue Pen",10,"2020-01-21 14:00:00",94.97,58153.0,Germany,0.1,"Credit Card",6.73,Apparel,Online,"Not Returned",FedEx,Rome,High,948.7,941.97
805660,SKU_1995,"Desk Lamp",23,"2020-01-21 15:00:00",1.81,48644.0,Italy,0.13,"Credit Card",14.29,Apparel,In-store,"Not Returned",UPS,Berlin,Medium,38.64,24.35
351451,SKU_1606,"White Mug",20,"2020-01-22 02:00:00",95.02,54624.0,Sweden,0.33,paypall,15.26,Apparel,Online,"Not Returned",UPS,Berlin,Medium,1893.8,1878.54
289407,SKU_1172,Backpack,12,"2020-01-22 08:00:00",40.9,GUEST,"United States",0.32,paypall,6.99,Apparel,Online,"Not Returned",DHL,Berlin,Medium,486.96,479.97
194476,SKU_1945,"White Mug",39,"2020-01-22 15:00:00",35.68,67916.0,Australia,0.39,"Credit Card",11.66,Apparel,In-store,"Not Returned",UPS,Amsterdam,Medium,1376.31,1364.65
903451,SKU_1053,"White Mug",33,"2020-01-22 17:00:00",87.34,68708.0,Sweden,0.48,paypall,8.76,Apparel,In-store,"Not Returned",UPS,Amsterdam,Medium,2866.38,2857.62
474710,SKU_1160,"Blue Pen",48,"2020-01-23 02:00:00",53.78,70394.0,Netherlands,0.47,"Credit Card",20.28,Apparel,In-store,"Not Returned",DHL,Paris,High,2558.88,2538.6
132217,SKU_1380,"White Mug",16,"2020-01-23 05:00:00",99.83,13352.0,Portugal,0.02,"Credit Card",17.35,Apparel,In-store,"Not Returned",UPS,Paris,Low,1596.96,1579.61
108308,SKU_1243,"Wall Clock",49,"2020-01-23 06:00:00",74.27,39931.0,Netherlands,0.49,paypall,16.63,Apparel,Online,"Not Returned",FedEx,Amsterdam,Low,3615.22,3598.59
283062,SKU_1543,"Wireless Mouse",46,"2020-01-23 08:00:00",5.78,14440.0,Australia,0.45,paypall,16.24,Apparel,In-store,"Not Returned",DHL,Rome,High,245.18,228.94
174740,SKU_1092,"Blue Pen",31,"2020-01-23 12:00:00",93.64,98968.0,Norway,0.45,"Bank Transfer",28.14,Apparel,Online,"Not Returned","Royal Mail",London,Low,2888.89,2860.75
478496,SKU_1367,"Wall Clock",44,"2020-01-23 13:00:00",43.6,25425.0,France,0.34,"Credit Card",29.25,Apparel,In-store,"Not Returned",FedEx,Paris,Medium,1903.44,1874.19
953049,SKU_1158,"Wall Clock",18,"2020-01-23 14:00:00",47.33,71231.0,Australia,0.04,"Credit Card",29.71,Apparel,Online,"Not Returned",FedEx,Berlin,High,851.22,821.51
473632,SKU_1217,"Wall Clock",28,"2020-01-24 00:00:00",55.06,99740.0,"United Kingdom",0.34,"Bank Transfer",27.97,Apparel,Online,"Not Returned",UPS,London,High,1532.16,1504.19
234415,SKU_1981,"Office Chair",19,"2020-01-24 01:00:00",98.64,57594.0,France,0.27,"Credit Card",28.24,Apparel,In-store,"Not Returned","Royal Mail",Paris,Medium,1869.03,1840.79
653663,SKU_1342,T-shirt,27,"2020-01-24 04:00:00",75.87,52971.0,France,0.47,paypall,7.41,Apparel,Online,"Not Returned",UPS,London,Low,2035.8,2028.39
641252,SKU_1723,Headphones,45,"2020-01-24 06:00:00",33.3,GUEST,Netherlands,0.39,paypall,23.87,Apparel,Online,"Not Returned",FedEx,MAIN,Medium,1480.95,1457.08
167215,SKU_1349,"Office Chair",21,"2020-01-24 13:00:00",16.37,13899.0,Italy,0.14,"Credit Card",14.32,Apparel,Online,"Not Returned","Royal Mail",Paris,Medium,340.83,326.51
303861,SKU_1896,"Office Chair",16,"2020-01-24 16:00:00",76.47,87764.0,Italy,0.03,"Bank Transfer",21.1,Apparel,Online,"Not Returned",DHL,Paris,High,1223.04,1201.94
547556,SKU_1966,"Office Chair",10,"2020-01-24 20:00:00",73.81,59624.0,Germany,0.17,"Bank Transfer",26.44,Apparel,In-store,"Not Returned",DHL,Berlin,Medium,736.4,709.96
584963,SKU_1861,Backpack,20,"2020-01-25 10:00:00",58.79,61035.0,Germany,0.26,paypall,8.91,Apparel,Online,"Not Returned",FedEx,Amsterdam,Medium,1170.6,1161.69
418717,SKU_1015,"White Mug",8,"2020-01-25 12:00:00",35.64,62976.0,Sweden,0.03,"Bank Transfer",11.76,Apparel,Online,Returned,DHL,Berlin,Medium,284.88,273.12
388790,SKU_1588,"Office Chair",21,"2020-01-25 15:00:00",88.72,98891.0,Germany,0.23,paypall,6.17,Apparel,In-store,"Not Returned",UPS,Rome,Low,1858.29,1852.12
647337,SKU_1305,"Wireless Mouse",35,"2020-01-25 17:00:00",53.05,40299.0,"United Kingdom",0.45,"Credit Card",11.46,Apparel,In-store,Returned,DHL,Rome,Medium,1841,1829.54
651951,SKU_1606,"USB Cable",4,"2020-01-26 10:00:00",86.95,91609.0,Belgium,0.32,paypall,29.83,Apparel,In-store,"Not Returned",DHL,Amsterdam,High,346.52,316.69
288751,SKU_1288,Headphones,20,"2020-01-26 12:00:00",75.47,86356.0,Sweden,0.42,"Bank Transfer",12.66,Apparel,In-store,"Not Returned","Royal Mail",Rome,Medium,1501,1488.34
453824,SKU_1167,"Wall Clock",10,"2020-01-27 00:00:00",42.27,54841.0,Sweden,0.08,"Credit Card",20.39,Apparel,Online,"Not Returned","Royal Mail",Paris,High,421.9,401.51
104000,SKU_1243,"USB Cable",35,"2020-01-27 01:00:00",86.02,GUEST,Spain,0.26,"Credit Card",10.64,Apparel,Online,"Not Returned",FedEx,MAIN,Low,3001.6,2990.96
138304,SKU_1141,T-shirt,45,"2020-01-27 09:00:00",56.96,34690.0,Spain,0.5,"Credit Card",12.41,Apparel,Online,"Not Returned",DHL,Paris,High,2540.7,2528.29
707274,SKU_1913,Notebook,26,"2020-01-27 12:00:00",20.72,42679.0,Belgium,0.47,"Credit Card",22.35,Apparel,Online,"Not Returned",FedEx,Berlin,Medium,526.5,504.15
365517,SKU_1215,Headphones,25,"2020-01-27 16:00:00",99.05,GUEST,Portugal,0.24,"Bank Transfer",14.34,Apparel,Online,"Not Returned","Royal Mail",Paris,High,2470.25,2455.91
979090,SKU_1883,"Wireless Mouse",35,"2020-01-27 19:00:00",48.57,22411.0,Spain,0.44,"Credit Card",13.88,Apparel,Online,"Not Returned","Royal Mail",Berlin,Medium,1684.55,1670.67
724674,SKU_1882,Backpack,13,"2020-01-27 21:00:00",14.21,41819.0,Germany,0.39,"Credit Card",23.34,Apparel,In-store,Returned,UPS,Paris,High,179.66,156.32
712956,SKU_1709,Backpack,15,"2020-01-28 02:00:00",61.58,65315.0,Germany,0.36,paypall,21.17,Apparel,In-store,"Not Returned","Royal Mail",London,High,918.3,897.13
738873,SKU_1335,T-shirt,19,"2020-01-28 03:00:00",17.18,GUEST,"United Kingdom",0.28,"Credit Card",23.07,Apparel,Online,"Not Returned",FedEx,Amsterdam,Medium,321.1,298.03
307869,SKU_1148,"Desk Lamp",38,"2020-01-28 05:00:00",23.4,67525.0,France,0.09,"Credit Card",13.0,Apparel,In-store,"Not Returned",UPS,Paris,High,885.78,872.78
165953,SKU_1927,T-shirt,42,"2020-01-28 06:00:00",40.63,44064.0,Portugal,0.39,paypall,19.96,Apparel,In-store,"Not Returned","Royal Mail",Berlin,Low,1690.08,1670.12
943890,SKU_1897,Headphones,32,"2020-01-28 07:00:00",28.7,19269.0,"United States",0.16,paypall,25.28,Apparel,Online,"Not Returned",UPS,Rome,High,913.28,888
257164,SKU_1330,Notebook,48,"2020-01-28 14:00:00",74.5,69759.0,"United Kingdom",0.48,paypall,7.2,Apparel,Online,"Not Returned",FedEx,Rome,Low,3552.96,3545.76
635626,SKU_1226,"Wall Clock",17,"2020-01-28 15:00:00",13.98,36630.0,Sweden,0.34,paypall,6.46,Apparel,Online,"Not Returned",FedEx,Paris,Medium,231.88,225.42
992323,SKU_1587,"Office Chair",8,"2020-01-28 18:00:00",33.28,17266.0,"United Kingdom",0.37,paypall,16.02,Apparel,In-store,"Not Returned",FedEx,Amsterdam,High,263.28,247.26
933727,SKU_1835,Backpack,7,"2020-01-29 03:00:00",40.81,51439.0,Australia,0.16,"Bank Transfer",21.37,Apparel,Online,"Not Returned",UPS,Rome,Low,284.55,263.18
170640,SKU_1175,"Blue Pen",32,"2020-01-29 09:00:00",16.64,GUEST,"United Kingdom",0.34,paypall,20.38,Apparel,Online,"Not Returned","Royal Mail",MAIN,Medium,521.6,501.22
775510,SKU_1686,Headphones,16,"2020-01-29 17:00:00",56.63,96250.0,Belgium,0.15,"Credit Card",8.34,Apparel,In-store,"Not Returned",DHL,Rome,High,903.68,895.34
954882,SKU_1265,"Wall Clock",16,"2020-01-29 21:00:00",54.83,99835.0,Germany,0.42,paypall,9.76,Apparel,In-store,"Not Returned",FedEx,Amsterdam,Medium,870.56,860.8
664242,SKU_1424,Headphones,45,"2020-01-30 06:00:00",3.48,GUEST,Spain,0.16,"Bank Transfer",26.04,Apparel,Online,"Not Returned","Royal Mail",MAIN,High,149.4,123.36
278352,SKU_1873,Headphones,23,"2020-01-30 07:00:00",13.01,11262.0,Portugal,0.11,paypall,15.1,Apparel,In-store,Returned,UPS,Paris,High,296.7,281.6
151934,SKU_1190,"Wall Clock",42,"2020-01-30 15:00:00",86.42,72778.0,Netherlands,0.37,"Bank Transfer",27.55,Apparel,In-store,"Not Returned",DHL,Paris,High,3614.1,3586.55
750308,SKU_1296,Notebook,35,"2020-01-30 23:00:00",72.32,39326.0,France,0.45,"Bank Transfer",5.8,Apparel,In-store,"Not Returned",FedEx,Amsterdam,Low,2515.45,2509.65
727083,SKU_1955,"Office Chair",23,"2020-01-31 00:00:00",44.59,17102.0,Portugal,0.28,"Bank Transfer",8.06,Apparel,In-store,"Not Returned",FedEx,London,Low,1019.13,1011.07
766490,SKU_1795,Notebook,1,"2020-01-31 02:00:00",28.99,64524.0,Italy,0.31,paypall,21.02,Apparel,In-store,Returned,FedEx,Paris,Medium,28.68,7.66
449652,SKU_1378,T-shirt,11,"2020-01-31 03:00:00",94.78,66502.0,France,0.29,"Bank Transfer",9.52,Apparel,In-store,"Not Returned",UPS,Berlin,High,1039.39,1029.87
389336,SKU_1612,Notebook,43,"2020-01-31 08:00:00",91.48,37395.0,Netherlands,0.42,"Bank Transfer",19.41,Apparel,Online,"Not Returned",UPS,Berlin,Low,3915.58,3896.17
887494,SKU_1543,"USB Cable",38,"2020-01-31 09:00:00",75.44,87333.0,Norway,0.35,"Credit Card",21.55,Apparel,In-store,"Not Returned",UPS,Berlin,Low,2853.42,2831.87
708364,SKU_1788,"USB Cable",23,"2020-01-31 10:00:00",51.72,89088.0,Spain,0.31,paypall,17.29,Apparel,In-store,"Not Returned",FedEx,Berlin,High,1182.43,1165.14
